Region,Country,country_un,year,idnumber,ee1,ee2,ee3,ee4,ee5,ee6,ti1,ti2,ti3,ti4,ti5,ti7,ti8,ti9,ti10,ti11,ti12,sc1,pe1,pe2,pe3,pe4,pe5,pe6,aps1,aps2,aps3,aps4,psy2,psy3,psy5,psy7,psy8,par1,par2,pp1,pp2,pp4,pp6,pp7,pp8,pp9,dv3,dem1,dem2,dem3,dem_afro1,dem_afro2,dem_afro3,sd1,sd2,sd3,imp1,imp2,imp3,nimp1,nimp2,nimp3,imp4,gov1,gov2,gov3,gov5,cup1,cup2,cup3,cup4,rp1,rp2,rp4,rp5,rp6,rp7,int1,ci1,ci2,ci3,pcg1,pcg2,pcg3,pcg4,pcg5,pcg6,rd1,rd2,sm1,sm2,sm3,sm4,sm5,da1,da2,da3,gbse1,gbse2,gbse3,gbse4,gbse5,gbse6,gbse7,gbse8,gbse9,gbse10,gbse11,gbse12,gbse13,gbse14,gbse15,gbse16,gbse17,wt,couweight,regionweight
3,Egypt,818,2016,50572,4,2,5,4,-1,-1,-1,3,2,-1,4,1,4,4,-1,-1,-1,1,2,-1,1,-1,-1,4,-1,-1,-1,-1,4,2,3,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,2,1,3,-1,-1,-1,-1,-1,5,3000002,-1,-1,6,-1,-1,-1,-1,4,2,1,-1,-1,4,3,1,-1,1,1,-1,8,4,-1,-1,-1,1,3,1,3,3,1,-1,-1,-1,2,2,1,1,2,4,1,1,43,5,3001,-1,1,3,-1,2,-1,-1,1,2,1,1,-1,2,0.670807453,0.774052173,0.718722271
3,Egypt,818,2016,50573,2,3,2,2,-1,-1,-1,3,2,-1,3,2,2,1,-1,-1,-1,1,2,-1,1,-1,-1,2,-1,-1,-1,-1,1,1,1,-1,8,1,0,-1,-1,-1,1,1,-1,-1,-1,2,4,3,-1,-1,-1,-1,-1,0,3000001,-1,-1,1,-1,-1,-1,-1,8,8,1,-1,-1,3,2,8,-1,8,2,-1,0,1,-1,-1,-1,1,1,1,1,2,1,-1,-1,-1,-1,-1,-1,-1,3,3,3,2,40,1,3001,-1,1,3,-1,1,-1,-1,1,2,1,1,-1,2,0.670807453,0.774052173,0.718722271
3,Egypt,818,2016,50574,2,3,2,4,-1,-1,-1,3,2,-1,3,3,2,2,-1,-1,-1,1,2,-1,1,-1,-1,2,-1,-1,-1,-1,3,1,2,-1,8,1,0,-1,-1,-1,1,1,-1,-1,-1,1,4,3,-1,-1,-1,-1,-1,3,3000001,-1,-1,1,-1,-1,-1,-1,1,1,1,-1,-1,3,3,1,-1,1,2,-1,3,1,-1,-1,-1,2,1,2,1,2,1,-1,-1,-1,-1,-1,-1,-1,3,3,3,1,48,3,3001,-1,1,3,-1,1,-1,-1,1,2,1,1,-1,2,0.705882353,0.81452549,0.756302521
3,Egypt,818,2016,50575,1,5,2,1,-1,-1,-1,8,3,-1,4,1,2,3,-1,-1,-1,1,1,-1,1,-1,-1,4,-1,-1,-1,-1,3,1,2,-1,8,1,0,-1,-1,-1,1,1,-1,-1,-1,2,3,2,-1,-1,-1,-1,-1,6,3000001,-1,-1,1,-1,-1,-1,-1,4,2,1,-1,-1,3,2,8,-1,2,2,-1,3,1,-1,-1,-1,2,2,1,2,3,2,-1,-1,-1,-1,-1,-1,-1,2,2,3,2,45,1,3001,-1,1,3,-1,1,-1,-1,1,2,1,1,-1,3,0.705882353,0.81452549,0.756302521
3,Egypt,818,2016,50576,4,3,4,4,-1,-1,-1,2,4,-1,3,1,3,3,-1,-1,-1,1,2,-1,1,-1,-1,4,-1,-1,-1,-1,4,1,3,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,8,2,2,-1,-1,-1,-1,-1,7,3000001,-1,-1,1,-1,-1,-1,-1,3,8,2,-1,-1,3,4,8,-1,8,2,-1,3,1,-1,-1,-1,1,2,2,1,2,2,-1,-1,-1,-1,-1,-1,-1,3,2,2,1,57,1,3001,-1,2,3,-1,2,-1,-1,1,2,1,1,-1,3,0.979591837,1.130361905,1.049562682
3,Egypt,818,2016,50577,4,2,8,4,-1,-1,-1,3,2,-1,8,2,4,4,-1,-1,-1,2,2,-1,1,-1,-1,4,-1,-1,-1,-1,4,1,4,-1,2,1,0,-1,-1,-1,1,1,-1,-1,-1,1,1,3,-1,-1,-1,-1,-1,10,3000008,-1,-1,8,-1,-1,-1,-1,4,4,1,-1,-1,3,3,1,-1,1,2,-1,1,4,-1,-1,-1,3,1,3,1,3,3,-1,-1,-1,2,2,1,1,5,4,5,2,38,5,3001,-1,2,3,-1,1,-1,-1,2,2,1,1,-1,3,0.670807453,0.774052173,0.718722271
3,Egypt,818,2016,50578,2,2,5,4,-1,-1,-1,4,2,-1,4,8,4,3,-1,-1,-1,1,2,-1,1,-1,-1,4,-1,-1,-1,-1,3,1,3,-1,2,1,0,-1,-1,-1,1,1,-1,-1,-1,1,4,3,-1,-1,-1,-1,-1,5,3000002,-1,-1,6,-1,-1,-1,-1,4,8,2,-1,-1,4,4,1,-1,1,1,-1,5,1,-1,-1,-1,3,1,3,1,4,2,-1,-1,-1,-1,-1,-1,-1,4,4,3,1,37,3,3001,-1,2,3,-1,2,-1,-1,1,2,1,1,-1,3,0.670807453,0.774052173,0.718722271
3,Egypt,818,2016,50579,2,2,4,4,-1,-1,-1,2,3,-1,4,8,3,3,-1,-1,-1,2,1,-1,1,-1,-1,4,-1,-1,-1,-1,1,1,1,-1,1,2,3005003,-1,-1,-1,1,1,-1,-1,-1,4,4,1,-1,-1,-1,-1,-1,10,3000001,-1,-1,1,-1,-1,-1,-1,4,8,2,-1,-1,4,3,1,-1,1,1,-1,9,1,-1,-1,-1,3,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,3,3,3,2,64,3,3001,-1,1,3,-1,1,-1,-1,1,2,1,3,-1,3,0.979591837,1.130361905,1.049562682
3,Egypt,818,2016,50580,4,1,8,4,-1,-1,-1,3,8,-1,1,1,3,1,-1,-1,-1,2,2,-1,2,-1,-1,3,-1,-1,-1,-1,3,1,3,-1,1,1,0,-1,-1,-1,3,1,-1,-1,-1,4,2,1,-1,-1,-1,-1,-1,2,3000002,-1,-1,6,-1,-1,-1,-1,1,1,1,-1,-1,4,2,1,-1,1,3,-1,4,3,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,2,2,1,1,3,3,3,1,27,2,3001,-1,1,3,-1,2,-1,-1,2,2,1,1,-1,2,1.178181818,1.359517091,1.262337662
3,Egypt,818,2016,50581,1,3,8,1,-1,-1,-1,1,1,-1,1,1,1,1,-1,-1,-1,1,1,-1,2,-1,-1,1,-1,-1,-1,-1,1,1,1,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,8,8,8,-1,-1,-1,-1,-1,1,3000001,-1,-1,1,-1,-1,-1,-1,1,8,1,-1,-1,4,1,9,-1,1,1,-1,10,1,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,5,5,5,2,33,3,3001,-1,1,3,-1,1,-1,-1,1,2,3,1,-1,2,1.178181818,1.359517091,1.262337662
3,Egypt,818,2016,50582,4,2,4,4,-1,-1,-1,4,2,-1,4,1,4,4,-1,-1,-1,2,2,-1,1,-1,-1,4,-1,-1,-1,-1,3,3,2,-1,1,2,3005007,-1,-1,-1,2,1,-1,-1,-1,3,2,3,-1,-1,-1,-1,-1,6,3000002,-1,-1,6,-1,-1,-1,-1,3,8,2,-1,-1,4,3,1,-1,1,1,-1,5,4,-1,-1,-1,3,3,2,1,4,2,-1,-1,-1,2,2,2,1,5,5,5,2,49,3,3001,-1,2,3,-1,2,-1,-1,1,2,3,3,-1,2,0.705882353,0.81452549,0.756302521
3,Egypt,818,2016,50583,2,3,8,4,-1,-1,-1,3,2,-1,3,3,3,3,-1,-1,-1,1,2,-1,2,-1,-1,9,-1,-1,-1,-1,2,1,2,-1,1,1,0,-1,-1,-1,3,1,-1,-1,-1,4,2,1,-1,-1,-1,-1,-1,4,3000002,-1,-1,6,-1,-1,-1,-1,3,4,1,-1,-1,3,2,1,-1,1,2,-1,6,4,-1,-1,-1,2,2,2,3,2,1,-1,-1,-1,2,2,2,2,3,3,3,1,22,5,3001,-1,1,3,-1,1,-1,-1,1,2,3,2,-1,3,1.894736842,2.186357894,2.030075187
3,Egypt,818,2016,50584,4,1,5,4,-1,-1,-1,2,8,-1,4,1,4,3,-1,-1,-1,1,2,-1,1,-1,-1,4,-1,-1,-1,-1,4,1,3,-1,2,1,0,-1,-1,-1,1,1,-1,-1,-1,1,1,4,-1,-1,-1,-1,-1,6,3000008,-1,-1,8,-1,-1,-1,-1,3,1,2,-1,-1,4,3,1,-1,1,1,-1,6,3,-1,-1,-1,3,2,2,2,1,1,-1,-1,-1,2,2,1,1,3,3,3,1,59,5,3001,-1,3,3,-1,2,-1,-1,1,2,3,1,-1,1,0.979591837,1.130361905,1.049562682
3,Egypt,818,2016,50585,8,5,8,2,-1,-1,-1,1,4,-1,1,1,1,4,-1,-1,-1,1,2,-1,1,-1,-1,4,-1,-1,-1,-1,1,1,1,-1,2,1,0,-1,-1,-1,1,1,-1,-1,-1,3,2,3,-1,-1,-1,-1,-1,4,3000001,-1,-1,1,-1,-1,-1,-1,1,1,2,-1,-1,4,3,1,-1,1,1,-1,3,1,-1,-1,-1,8,1,3,1,1,2,-1,-1,-1,-1,-1,-1,-1,4,4,3,2,37,3,3001,-1,1,3,-1,1,-1,-1,1,2,3,1,-1,3,0.670807453,0.774052173,0.718722271
3,Egypt,818,2016,50586,2,4,8,4,-1,-1,-1,1,8,-1,2,8,4,1,-1,-1,-1,1,1,-1,1,-1,-1,4,-1,-1,-1,-1,1,1,1,-1,8,1,0,-1,-1,-1,1,1,-1,-1,-1,3,2,3,-1,-1,-1,-1,-1,3,3000002,-1,-1,6,-1,-1,-1,-1,3,1,1,-1,-1,4,1,2,-1,8,1,-1,3,3,-1,-1,-1,2,1,2,1,1,1,-1,-1,-1,2,2,1,1,4,4,3,1,43,1,3001,-1,1,3,-1,2,-1,-1,1,2,3,1,-1,3,0.670807453,0.774052173,0.718722271
3,Egypt,818,2016,50587,2,3,3,2,-1,-1,-1,2,2,-1,3,2,3,3,-1,-1,-1,1,2,-1,1,-1,-1,2,-1,-1,-1,-1,2,1,1,-1,2,1,0,-1,-1,-1,1,1,-1,-1,-1,4,4,3,-1,-1,-1,-1,-1,3,3000001,-1,-1,1,-1,-1,-1,-1,1,1,1,-1,-1,4,1,1,-1,1,2,-1,6,3,-1,-1,-1,1,1,2,2,1,2,-1,-1,-1,2,2,1,1,2,3,3,1,51,5,3001,-1,1,3,-1,2,-1,-1,2,2,3,1,-1,2,0.705882353,0.81452549,0.756302521
3,Egypt,818,2016,50588,2,3,4,4,-1,-1,-1,2,3,-1,3,2,2,2,-1,-1,-1,1,2,-1,1,-1,-1,3,-1,-1,-1,-1,3,1,2,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,2,4,3,-1,-1,-1,-1,-1,2,3000001,-1,-1,1,-1,-1,-1,-1,8,8,2,-1,-1,3,1,1,-1,1,2,-1,3,1,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,3,3,3,2,42,3,3001,-1,1,3,-1,1,-1,-1,1,2,3,1,-1,2,0.670807453,0.774052173,0.718722271
3,Egypt,818,2016,50589,2,4,4,2,-1,-1,-1,4,3,-1,3,1,3,2,-1,-1,-1,1,1,-1,1,-1,-1,3,-1,-1,-1,-1,4,1,3,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,2,3,2,-1,-1,-1,-1,-1,3,3000001,-1,-1,1,-1,-1,-1,-1,4,8,1,-1,-1,4,3,8,-1,8,2,-1,3,1,-1,-1,-1,2,2,1,1,3,2,-1,-1,-1,-1,-1,-1,-1,2,3,2,1,19,3,3001,-1,1,3,-1,2,-1,-1,1,2,3,2,-1,2,1.894736842,2.186357894,2.030075187
3,Egypt,818,2016,50590,1,3,1,1,-1,-1,-1,2,3,-1,8,1,3,4,-1,-1,-1,1,1,-1,1,-1,-1,3,-1,-1,-1,-1,4,1,3,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,2,3,2,-1,-1,-1,-1,-1,3,3000001,-1,-1,1,-1,-1,-1,-1,2,8,1,-1,-1,4,2,8,-1,8,2,-1,2,3,-1,-1,-1,1,2,2,2,2,2,-1,-1,-1,2,2,1,1,3,2,2,1,30,3,3001,-1,2,3,-1,2,-1,-1,1,2,3,1,-1,2,1.178181818,1.359517091,1.262337662
3,Egypt,818,2016,50591,1,5,2,4,-1,-1,-1,1,2,-1,1,1,3,2,-1,-1,-1,1,1,-1,1,-1,-1,4,-1,-1,-1,-1,2,1,1,-1,1,1,0,-1,-1,-1,1,2,-1,-1,-1,4,2,4,-1,-1,-1,-1,-1,4,3000008,-1,-1,8,-1,-1,-1,-1,2,2,1,-1,-1,4,2,1,-1,1,3,-1,3,1,-1,-1,-1,1,1,2,2,1,1,-1,-1,-1,-1,-1,-1,-1,3,3,3,2,34,5,3001,-1,1,3,-1,1,-1,-1,1,2,1,1,-1,2,1.178181818,1.359517091,1.262337662
3,Egypt,818,2016,50592,1,4,8,2,-1,-1,-1,1,1,-1,2,1,3,2,-1,-1,-1,2,1,-1,1,-1,-1,1,-1,-1,-1,-1,4,1,4,-1,1,1,0,-1,-1,-1,1,3,-1,-1,-1,2,4,4,-1,-1,-1,-1,-1,1,3000001,-1,-1,1,-1,-1,-1,-1,1,1,1,-1,-1,4,1,1,-1,8,1,-1,1,3,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,1,1,1,1,3,2,2,1,23,3,3001,-1,1,3,-1,2,-1,-1,1,2,1,1,-1,2,1.894736842,2.186357894,2.030075187
3,Egypt,818,2016,50593,4,4,4,4,-1,-1,-1,1,8,-1,2,2,2,2,-1,-1,-1,2,2,-1,1,-1,-1,1,-1,-1,-1,-1,1,1,1,-1,2,1,0,-1,-1,-1,1,1,-1,-1,-1,3,4,3,-1,-1,-1,-1,-1,6,3000001,-1,-1,1,-1,-1,-1,-1,3,1,1,-1,-1,2,3,3,-1,8,2,-1,6,1,-1,-1,-1,3,1,3,1,2,2,-1,-1,-1,-1,-1,-1,-1,4,4,3,2,45,1,3001,-1,1,3,-1,1,-1,-1,1,2,1,1,-1,3,0.705882353,0.81452549,0.756302521
3,Egypt,818,2016,50594,2,4,2,4,-1,-1,-1,3,8,-1,8,8,3,3,-1,-1,-1,1,2,-1,1,-1,-1,3,-1,-1,-1,-1,1,1,1,-1,2,1,0,-1,-1,-1,1,1,-1,-1,-1,1,4,3,-1,-1,-1,-1,-1,6,3000001,-1,-1,1,-1,-1,-1,-1,8,8,2,-1,-1,3,2,2,-1,8,1,-1,5,1,-1,-1,-1,2,1,2,1,2,2,-1,-1,-1,-1,-1,-1,-1,4,4,4,1,23,1,3001,-1,1,3,-1,2,-1,-1,1,2,1,1,-1,3,1.894736842,2.186357894,2.030075187
3,Egypt,818,2016,50595,2,3,2,2,-1,-1,-1,2,8,-1,2,8,2,3,-1,-1,-1,1,2,-1,1,-1,-1,3,-1,-1,-1,-1,2,1,1,-1,8,1,0,-1,-1,-1,1,1,-1,-1,-1,1,4,3,-1,-1,-1,-1,-1,0,3000001,-1,-1,1,-1,-1,-1,-1,8,8,0,-1,-1,4,1,1,-1,1,2,-1,0,1,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,3,3,3,2,38,1,3001,-1,2,3,-1,1,-1,-1,1,1,1,1,-1,2,0.670807453,0.774052173,0.718722271
3,Egypt,818,2016,50596,8,8,8,2,-1,-1,-1,8,1,-1,8,3,3,1,-1,-1,-1,1,2,-1,1,-1,-1,8,-1,-1,-1,-1,1,1,1,-1,8,1,0,-1,-1,-1,1,1,-1,-1,-1,1,4,3,-1,-1,-1,-1,-1,0,3000001,-1,-1,1,-1,-1,-1,-1,8,8,1,-1,-1,4,1,1,-1,1,2,-1,0,1,-1,-1,-1,8,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,3,3,3,2,45,1,3001,-1,1,3,-1,1,-1,-1,1,2,1,3,-1,2,0.705882353,0.81452549,0.756302521
3,Egypt,818,2016,50597,1,2,1,2,-1,-1,-1,4,4,-1,1,1,4,4,-1,-1,-1,1,2,-1,1,-1,-1,4,-1,-1,-1,-1,1,1,1,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,1,2,3,-1,-1,-1,-1,-1,3,3000006,-1,-1,8,-1,-1,-1,-1,1,8,1,-1,-1,4,1,1,-1,1,1,-1,98,1,-1,-1,-1,1,1,3,1,2,1,-1,-1,-1,-1,-1,-1,-1,3,3,3,2,42,1,3001,-1,1,3,-1,1,-1,-1,2,2,1,1,-1,3,0.670807453,0.774052173,0.718722271
3,Egypt,818,2016,50598,1,2,3,2,-1,-1,-1,3,4,-1,4,1,4,3,-1,-1,-1,1,1,-1,1,-1,-1,2,-1,-1,-1,-1,2,1,2,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,2,4,3,-1,-1,-1,-1,-1,1,3000007,-1,-1,10,-1,-1,-1,-1,1,4,1,-1,-1,3,2,1,-1,1,1,-1,1,1,-1,-1,-1,2,1,2,1,3,1,-1,-1,-1,-1,-1,-1,-1,5,4,5,1,46,2,3001,-1,2,3,-1,2,-1,-1,1,2,1,1,-1,3,0.705882353,0.81452549,0.756302521
3,Egypt,818,2016,50599,2,4,3,2,-1,-1,-1,2,8,-1,8,8,3,2,-1,-1,-1,1,1,-1,1,-1,-1,8,-1,-1,-1,-1,1,1,1,-1,8,1,0,-1,-1,-1,1,1,-1,-1,-1,1,2,3,-1,-1,-1,-1,-1,0,3000001,-1,-1,1,-1,-1,-1,-1,1,8,0,-1,-1,4,3,8,-1,8,2,-1,0,1,-1,-1,-1,8,1,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,4,4,3,2,30,1,3001,-1,1,3,-1,1,-1,-1,1,1,1,1,-1,2,1.178181818,1.359517091,1.262337662
3,Egypt,818,2016,50600,2,5,2,4,-1,-1,-1,1,1,-1,2,1,4,1,-1,-1,-1,2,1,-1,1,-1,-1,1,-1,-1,-1,-1,4,1,3,-1,2,1,0,-1,-1,-1,1,1,-1,-1,-1,1,4,3,-1,-1,-1,-1,-1,4,3000002,-1,-1,6,-1,-1,-1,-1,1,1,1,-1,-1,4,3,1,-1,1,1,-1,4,4,-1,-1,-1,2,1,2,1,2,2,-1,-1,-1,2,2,1,2,2,4,3,1,26,3,3001,-1,1,3,-1,2,-1,-1,2,2,1,1,-1,3,1.178181818,1.359517091,1.262337662
3,Egypt,818,2016,50601,4,8,4,4,-1,-1,-1,3,3,-1,3,8,4,4,-1,-1,-1,2,2,-1,1,-1,-1,4,-1,-1,-1,-1,1,1,1,-1,8,1,0,-1,-1,-1,1,1,-1,-1,-1,3,2,3,-1,-1,-1,-1,-1,5,3000001,-1,-1,1,-1,-1,-1,-1,2,8,2,-1,-1,2,3,8,-1,8,1,-1,4,1,-1,-1,-1,3,1,3,2,3,2,-1,-1,-1,-1,-1,-1,-1,4,4,3,2,25,3,3001,-1,2,3,-1,1,-1,-1,1,2,1,1,-1,3,1.178181818,1.359517091,1.262337662
3,Egypt,818,2016,50602,4,4,8,4,-1,-1,-1,3,8,-1,2,8,4,4,-1,-1,-1,1,1,-1,1,-1,-1,3,-1,-1,-1,-1,1,1,1,-1,2,1,0,-1,-1,-1,1,1,-1,-1,-1,3,2,3,-1,-1,-1,-1,-1,5,3000001,-1,-1,1,-1,-1,-1,-1,4,1,2,-1,-1,4,3,8,-1,8,1,-1,3,4,-1,-1,-1,3,1,3,2,3,3,-1,-1,-1,1,1,1,1,4,4,4,2,34,5,3001,-1,1,3,-1,1,-1,-1,1,2,1,1,-1,3,1.178181818,1.359517091,1.262337662
3,Egypt,818,2016,50603,4,5,8,4,-1,-1,-1,2,1,-1,1,8,3,3,-1,-1,-1,2,2,-1,1,-1,-1,4,-1,-1,-1,-1,1,1,1,-1,1,2,3005003,-1,-1,-1,1,1,-1,-1,-1,1,2,3,-1,-1,-1,-1,-1,7,3000001,-1,-1,1,-1,-1,-1,-1,2,1,2,-1,-1,4,4,8,-1,8,1,-1,6,1,-1,-1,-1,8,1,1,2,1,2,-1,-1,-1,-1,-1,-1,-1,3,3,3,2,59,1,3001,-1,1,3,-1,2,-1,-1,1,2,1,3,-1,2,0.979591837,1.130361905,1.049562682
3,Egypt,818,2016,50604,1,1,1,4,-1,-1,-1,1,1,-1,1,1,2,1,-1,-1,-1,1,2,-1,1,-1,-1,4,-1,-1,-1,-1,2,1,2,-1,2,1,0,-1,-1,-1,1,2,-1,-1,-1,3,4,3,-1,-1,-1,-1,-1,1,3000008,-1,-1,8,-1,-1,-1,-1,3,1,1,-1,-1,4,1,1,-1,1,2,-1,2,4,-1,-1,-1,2,1,2,1,1,1,-1,-1,-1,2,2,1,1,3,4,3,1,40,3,3001,-1,1,3,-1,2,-1,-1,1,2,1,1,-1,3,0.670807453,0.774052173,0.718722271
3,Egypt,818,2016,50605,2,3,3,2,-1,-1,-1,2,8,-1,8,8,4,1,-1,-1,-1,1,2,-1,1,-1,-1,2,-1,-1,-1,-1,1,1,1,-1,8,1,0,-1,-1,-1,1,1,-1,-1,-1,4,2,3,-1,-1,-1,-1,-1,0,3000001,-1,-1,1,-1,-1,-1,-1,8,8,1,-1,-1,4,3,1,-1,1,8,-1,0,1,-1,-1,-1,8,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,2,2,3,2,42,1,3001,-1,1,3,-1,1,-1,-1,1,1,1,3,-1,2,0.670807453,0.774052173,0.718722271
3,Egypt,818,2016,50606,2,3,3,2,-1,-1,-1,3,2,-1,3,2,3,1,-1,-1,-1,1,2,-1,1,-1,-1,2,-1,-1,-1,-1,2,1,1,-1,2,1,0,-1,-1,-1,1,1,-1,-1,-1,1,4,3,-1,-1,-1,-1,-1,4,3000001,-1,-1,1,-1,-1,-1,-1,8,8,1,-1,-1,4,1,1,-1,1,2,-1,3,1,-1,-1,-1,1,1,2,2,1,1,-1,-1,-1,-1,-1,-1,-1,3,3,4,1,50,3,3001,-1,2,3,-1,1,-1,-1,1,2,1,1,-1,2,0.705882353,0.81452549,0.756302521
3,Egypt,818,2016,50607,4,3,4,1,-1,-1,-1,3,1,-1,4,1,4,4,-1,-1,-1,1,2,-1,1,-1,-1,4,-1,-1,-1,-1,1,1,1,-1,1,8,8,-1,-1,-1,1,1,-1,-1,-1,1,4,3,-1,-1,-1,-1,-1,98,3000002,-1,-1,6,-1,-1,-1,-1,1,8,8,-1,-1,4,2,1,-1,1,8,-1,98,1,-1,-1,-1,8,3,1,1,3,3,-1,-1,-1,-1,-1,-1,-1,1,3,3,2,53,1,3001,-1,1,3,-1,2,-1,-1,1,2,1,3,-1,3,0.705882353,0.81452549,0.756302521
3,Egypt,818,2016,50608,2,5,4,2,-1,-1,-1,3,2,-1,4,2,4,3,-1,-1,-1,1,2,-1,2,-1,-1,4,-1,-1,-1,-1,3,1,3,-1,2,1,0,-1,-1,-1,2,1,-1,-1,-1,1,1,3,-1,-1,-1,-1,-1,5,3000002,-1,-1,6,-1,-1,-1,-1,2,1,2,-1,-1,3,2,1,-1,1,1,-1,7,1,-1,-1,-1,3,1,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,4,3,3,1,48,1,3001,-1,1,3,-1,1,-1,-1,2,2,1,1,-1,2,0.705882353,0.81452549,0.756302521
3,Egypt,818,2016,50609,8,4,8,4,-1,-1,-1,3,8,-1,2,8,4,4,-1,-1,-1,2,2,-1,1,-1,-1,3,-1,-1,-1,-1,1,1,1,-1,2,1,0,-1,-1,-1,1,1,-1,-1,-1,1,4,3,-1,-1,-1,-1,-1,6,3000001,-1,-1,1,-1,-1,-1,-1,1,1,1,-1,-1,2,3,8,-1,8,1,-1,5,1,-1,-1,-1,8,1,3,1,3,3,-1,-1,-1,-1,-1,-1,-1,4,4,8,2,32,3,3001,-1,2,3,-1,1,-1,-1,1,2,1,1,-1,3,1.178181818,1.359517091,1.262337662
3,Egypt,818,2016,50610,2,3,2,2,-1,-1,-1,2,2,-1,3,2,4,1,-1,-1,-1,1,2,-1,1,-1,-1,2,-1,-1,-1,-1,2,1,2,-1,2,1,0,-1,-1,-1,1,1,-1,-1,-1,3,2,3,-1,-1,-1,-1,-1,5,3000001,-1,-1,1,-1,-1,-1,-1,2,1,1,-1,-1,4,1,1,-1,1,2,-1,6,1,-1,-1,-1,1,2,1,2,1,1,-1,-1,-1,-1,-1,-1,-1,3,3,4,1,39,5,3001,-1,1,3,-1,2,-1,-1,1,2,1,1,-1,2,0.670807453,0.774052173,0.718722271
3,Egypt,818,2016,50611,4,4,4,4,-1,-1,-1,3,8,-1,8,8,4,4,-1,-1,-1,2,2,-1,1,-1,-1,4,-1,-1,-1,-1,1,1,1,-1,2,1,0,-1,-1,-1,1,1,-1,-1,-1,3,4,3,-1,-1,-1,-1,-1,6,99998,-1,-1,99998,-1,-1,-1,-1,3,8,2,-1,-1,8,-1,8,-1,8,1,-1,5,1,-1,-1,-1,3,8,3,2,3,8,-1,-1,-1,-1,-1,-1,-1,4,4,4,1,58,1,3001,-1,2,3,-1,2,-1,-1,1,1,1,1,-1,3,0.979591837,1.130361905,1.049562682
3,Egypt,818,2016,50612,2,4,4,4,-1,-1,-1,4,1,-1,2,1,4,4,-1,-1,-1,1,1,-1,1,-1,-1,4,-1,-1,-1,-1,3,1,3,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,3,4,3,-1,-1,-1,-1,-1,7,3000001,-1,-1,1,-1,-1,-1,-1,4,1,2,-1,-1,3,3,1,-1,1,2,-1,5,3,-1,-1,-1,2,1,3,1,3,2,-1,-1,-1,1,1,1,1,4,3,3,1,37,3,3001,-1,2,3,-1,2,-1,-1,1,2,1,1,-1,3,0.670807453,0.774052173,0.718722271
3,Egypt,818,2016,50613,1,2,4,4,-1,-1,-1,4,8,-1,4,3,4,4,-1,-1,-1,2,2,-1,1,-1,-1,4,-1,-1,-1,-1,2,1,1,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,2,2,4,-1,-1,-1,-1,-1,8,3000002,-1,-1,6,-1,-1,-1,-1,3,2,2,-1,-1,4,4,1,-1,1,1,-1,9,3,-1,-1,-1,2,2,1,3,3,3,-1,-1,-1,1,1,1,1,3,3,3,2,32,3,3001,-1,3,3,-1,1,-1,-1,2,2,1,1,-1,3,1.178181818,1.359517091,1.262337662
3,Egypt,818,2016,50614,1,5,8,2,-1,-1,-1,3,8,-1,4,8,3,3,-1,-1,-1,2,2,-1,1,-1,-1,4,-1,-1,-1,-1,1,1,1,-1,8,1,0,-1,-1,-1,1,1,-1,-1,-1,2,4,1,-1,-1,-1,-1,-1,10,3000002,-1,-1,6,-1,-1,-1,-1,4,3,2,-1,-1,2,3,1,-1,1,1,-1,8,1,-1,-1,-1,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,3,3,3,1,42,2,3001,-1,1,3,-1,2,-1,-1,1,2,1,1,-1,2,0.670807453,0.774052173,0.718722271
3,Egypt,818,2016,50615,1,3,8,1,-1,-1,-1,1,1,-1,1,1,4,1,-1,-1,-1,1,1,-1,1,-1,-1,2,-1,-1,-1,-1,2,1,2,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,1,2,3,-1,-1,-1,-1,-1,1,3000002,-1,-1,6,-1,-1,-1,-1,1,2,1,-1,-1,4,2,1,-1,1,8,-1,10,1,-1,-1,-1,1,1,1,1,3,1,-1,-1,-1,-1,-1,-1,-1,1,3,3,2,35,1,3001,-1,1,3,-1,2,-1,-1,1,2,1,1,-1,2,0.670807453,0.774052173,0.718722271
